2024-04-22 14:01:16,778 INFO  ExportHelperExtension.cs: 347 - Creating joint j1
2024-04-22 14:01:16,788 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base
2024-04-22 14:01:16,789 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2024-04-22 14:01:16,789 INFO  ExportHelperExtension.cs: 1409 - Component 24 is already fixed
2024-04-22 14:01:17,437 INFO  ExportHelperExtension.cs: 832 - R1: 0, 0
2024-04-22 14:01:17,438 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2024-04-22 14:01:17,438 INFO  ExportHelperExtension.cs: 849 - L1: 0
2024-04-22 14:01:17,438 INFO  ExportHelperExtension.cs: 857 - L2: 0
2024-04-22 14:01:17,940 INFO  ExportHelperExtension.cs: 1247 - Parent SW Component: Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:01:17,941 INFO  ExportHelperExtension.cs: 1248 - Child SW Component: FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:17,941 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-22 14:01:17,942 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:17,942 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: Base_V2_Shrinkwrap_1.stp-1
2024-04-22 14:01:17,943 INFO  ExportHelperExtension.cs: 1253 - Determining limit mate eligibility 
2024-04-22 14:01:17,943 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: SecondJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:17,943 INFO  ExportHelperExtension.cs: 1259 - Adding component entity: FirstJoint_Shrinkwrap_1.stp-1
2024-04-22 14:01:19,600 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base to child j1 failed
2024-04-22 14:01:20,763 INFO  ExportHelperExtension.cs: 347 - Creating joint j2
2024-04-22 14:01:20,763 INFO  ExportHelperExtension.cs: 1397 - Fixing components for j1
2024-04-22 14:01:20,763 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2024-04-22 14:01:20,764 INFO  ExportHelperExtension.cs: 1409 - Component 25 is already fixed
